Symbol,open,52_wk_low,52_wk_hi,volume,avg_volume,market_cap,PE_ratio,EPS_ratio,target
LLY,167.07,117.06,173.9,1602622.0,4052526.0,161509000000.0,27.62,6.11,Near Fair Value
LNC,49.49,16.11,61.96,656381.0,1999055.0,9723000000.0,12.85,3.91,Overvalued
LIN,262.46,146.71,269.78,858064.0,1722333.0,138305000000.0,62.89,4.19,Overvalued
LYV,74.37,21.7,76.6,1063380.0,2416842.0,15682000000.0,,-6.97,Overvalued
LKQ,35.5,13.31,38.38,1467808.0,1849888.0,10725000000.0,18.0,1.96,Near Fair Value
LMT,353.82,266.11,442.53,1104837.0,1350206.0,99318000000.0,15.29,23.21,Undervalued
L,44.29,27.33,56.88,540862.0,889998.0,12375000000.0,,-3.89,Overvalued
LOW,160.61,60.0,180.67,2253184.0,4858695.0,117609000000.0,22.71,7.07,Near Fair Value
LUMN,9.71,8.16,11.39,9660359.0,10940960.0,10697000000.0,,,Overvalued
LYB,91.03,33.71,92.78,711928.0,1951592.0,30607000000.0,26.2,3.5,Overvalued
MTB,125.86,85.09,174.0,517397.0,1022166.0,16332000000.0,12.67,10.04,Near Fair Value
MRO,6.74,3.02,14.01,16971691.0,29734331.0,5265000000.0,,-1.44,Near Fair Value
MPC,41.5,15.26,61.07,3313296.0,6910671.0,26911000000.0,,-14.91,Near Fair Value
MKTX,563.41,275.5,606.45,211476.0,264104.0,21660000000.0,78.58,7.26,Overvalued
MAR,130.29,46.56,150.97,1537281.0,2626123.0,42786000000.0,245.2,0.54,Overvalued
MMC,115.34,74.33,120.97,873846.0,1688409.0,59341000000.0,29.4,3.98,Overvalued
MLM,279.65,135.08,287.51,288238.0,568325.0,17684000000.0,26.55,10.7,Near Fair Value
MAS,54.58,27.04,60.16,1139632.0,1925580.0,14374000000.0,10.05,5.47,Overvalued
MA,355.03,199.99,367.25,2725341.0,3692958.0,355842000000.0,53.57,6.66,Near Fair Value
MKC,94.56,56.12,105.54,1027073.0,944163.0,25508000000.0,33.84,2.83,Near Fair Value
MXIM,87.51,41.93,88.79,1319896.0,2226812.0,23696000000.0,35.03,2.53,Overvalued
MCD,211.25,124.23,231.91,2540136.0,3081174.0,159886000000.0,32.74,6.55,Overvalued
MCK,173.0,112.6,187.67,653465.0,1078668.0,27925000000.0,13.35,13.03,Overvalued
MDT,115.75,72.13,122.15,2470786.0,4403492.0,157673000000.0,42.75,2.74,Overvalued
MRK,80.64,65.25,92.06,5045314.0,8594796.0,206956000000.0,18.07,4.53,Near Fair Value
MET,46.48,22.85,53.28,2794275.0,5630446.0,42253000000.0,7.69,6.11,Near Fair Value
MTD,1138.61,579.4,1228.41,102508.0,122507.0,27118000000.0,47.91,23.79,Overvalued
MGM,31.19,5.9,34.64,8796074.0,9685495.0,15564000000.0,10.69,2.95,Near Fair Value
MCHP,136.63,53.15,145.34,797060.0,1738447.0,37130000000.0,59.12,2.34,Overvalued
MU,72.39,31.13,75.68,23214527.0,16048752.0,83969000000.0,31.69,2.37,Near Fair Value
MSFT,221.7,132.52,232.86,19970418.0,28138244.0,1682000000000.0,35.88,6.2,Overvalued
MAA,124.68,82.0,148.88,368026.0,607869.0,14490000000.0,45.65,2.78,Overvalued
MHK,141.86,56.62,144.37,355290.0,644328.0,10035000000.0,2.82,49.9,Overvalued
TAP,45.12,32.11,61.94,1001378.0,2529646.0,9837000000.0,16.8,2.69,Overvalued
MDLZ,58.1,41.19,59.96,5321582.0,5636690.0,83621000000.0,27.59,2.12,Overvalued
MNST,91.52,50.06,92.54,1194023.0,1989557.0,48822000000.0,41.68,2.22,Overvalued
MCO,286.06,164.19,305.96,688864.0,728052.0,54507000000.0,30.22,9.6,Overvalued
MS,67.8,27.2,68.97,4982793.0,12403693.0,123984000000.0,11.58,5.92,Near Fair Value
MOS,22.35,6.5,23.7,5464047.0,4956468.0,8723000000.0,,-2.86,Near Fair Value
MSI,166.68,120.77,187.49,477581.0,921084.0,28829000000.0,38.03,4.47,Overvalued
MSCI,437.45,218.65,446.9,237347.0,428623.0,37015000000.0,66.67,6.7,Overvalued
NDAQ,130.0,71.66,139.5,511377.0,776957.0,21774000000.0,24.31,5.46,Overvalued
NOV,13.73,7.7,25.62,2520252.0,5969606.0,5331000000.0,,-6.73,Overvalued
NTAP,65.27,34.66,67.63,1002736.0,2119638.0,14797000000.0,21.6,3.07,Overvalued
NFLX,525.53,290.25,575.37,5392322.0,5008303.0,238892000000.0,87.33,6.19,Near Fair Value
NWL,21.11,10.44,22.09,1814170.0,2680803.0,9008000000.0,,-0.25,Undervalued
NEM,60.52,33.0,72.22,3660411.0,5808712.0,48113000000.0,18.82,3.18,Near Fair Value
NWSA,17.98,7.9,18.7,1789126.0,2539236.0,10573000000.0,,-1.71,Overvalued
NWS,17.9,7.88,18.73,540276.0,599490.0,10573000000.0,,-1.71,Overvalued
NEE,75.9,43.7,83.34,3917794.0,7014373.0,151142000000.0,38.96,1.98,Overvalued
NLSN,20.53,11.62,22.33,2651032.0,5118734.0,7451000000.0,,-0.42,Overvalued
NKE,141.7,60.0,147.95,2728877.0,5527457.0,222084000000.0,79.75,1.77,Overvalued
NI,22.59,19.56,30.46,1740910.0,3032587.0,8791000000.0,,-0.78,Overvalued
NSC,236.45,112.62,247.98,671125.0,1253358.0,60349000000.0,30.6,7.76,Overvalued
NTRS,92.16,60.67,109.88,514221.0,889568.0,19384000000.0,15.38,6.05,Near Fair Value
NOC,302.61,263.31,385.01,504098.0,957661.0,50802000000.0,20.9,14.58,Overvalued
NLOK,20.75,15.12,28.7,3300774.0,5921303.0,12299000000.0,,,Overvalued
NCLH,25.54,7.03,59.78,14494397.0,24769671.0,8026999999.999999,,-13.45,Overvalued
NRG,36.36,19.54,40.25,2557276.0,2247973.0,9170000000.0,2.29,16.38,Undervalued
NUE,52.95,27.53,57.5,1251641.0,1827912.0,16059999999.999998,37.72,1.41,Near Fair Value
NVDA,525.46,180.68,589.07,4810610.0,8021260.0,323242000000.0,85.37,6.12,Overvalued
NVR,4140.86,2043.01,4530.0,11901.0,21614.0,14964000000.0,18.74,217.75,Undervalued
ORLY,450.65,251.52,487.95,354191.0,511496.0,32787999999.999996,20.26,22.34,Near Fair Value
OXY,17.81,8.52,47.58,14941994.0,26604807.0,16119000000.0,,-17.28,Near Fair Value
ODFL,194.59,105.8,213.66,497712.0,648087.0,22901000000.0,37.0,5.28,Near Fair Value
OMC,61.71,44.5,81.0,931134.0,2441334.0,13408000000.0,14.06,4.43,Near Fair Value
OKE,37.91,12.16,78.48,2124066.0,4175704.0,17056000000.0,26.29,1.46,Undervalued
ORCL,64.34,39.71,66.2,6620720.0,10802980.0,194774000000.0,19.57,3.31,Overvalued
OTIS,66.86,38.0,68.21,1164315.0,1798458.0,29262000000.0,,,Overvalued
PCAR,85.55,49.11,95.82,818637.0,1470347.0,29891000000.0,21.04,4.1,Near Fair Value
PKG,137.56,71.05,138.95,385755.0,512087.0,13078000000.0,27.75,4.97,Overvalued
PH,269.5,93.0,280.29,445455.0,834180.0,35086000000.0,29.74,9.16,Overvalued
PAYX,92.3,47.87,99.95,1343810.0,1598731.0,33604000000.0,31.8,2.93,Overvalued
PAYC,447.09,163.42,471.08,359046.0,388428.0,26064000000.0,160.54,2.82,Overvalued
PYPL,232.0,82.07,244.25,4832264.0,9038720.0,274410000000.00003,88.38,2.65,Overvalued
PNR,52.58,22.01,58.82,479796.0,1101931.0,8831000000.0,25.27,2.1,Overvalued
PBCT,12.94,9.37,16.62,2887453.0,4968895.0,5494000000.0,11.23,1.15,Near Fair Value
PEP,147.48,101.42,148.77,2076825.0,3738115.0,204945000000.0,29.37,5.05,Overvalued
PKI,140.93,62.91,149.95,539751.0,925084.0,16068000000.000002,38.9,3.69,Overvalued
PRGO,44.63,40.01,63.86,623004.0,917834.0,6104000000.0,,-0.05,Overvalued
PFE,36.66,26.45,43.08,29797091.0,44151988.0,204605000000.0,23.93,1.54,Overvalued
PM,81.46,56.01,90.17,2704853.0,5241955.0,128931000000.00002,16.78,4.93,Near Fair Value
PSX,70.5,40.04,108.44,1946492.0,3700207.0,30550000000.0,,-6.14,Undervalued
PNW,79.05,60.05,105.51,495398.0,898441.0,9002000000.0,14.25,5.61,Overvalued
PXD,113.4,48.62,159.01,1444702.0,2054857.0,18726000000.0,109.4,1.04,Undervalued
PNC,146.75,79.41,161.25,1288512.0,2258853.0,63131000000.0,8.96,16.63,Overvalued
POOL,368.47,160.35,391.5,264514.0,549557.0,14959000000.0,46.8,7.96,Overvalued
PPG,143.04,69.77,149.88,904547.0,1213274.0,34064999999.999996,31.77,4.54,Overvalued
PPL,27.56,18.12,36.83,4011809.0,4671688.0,21681000000.0,14.0,2.01,Overvalued
PFG,48.6,23.31,57.16,873571.0,1491733.0,13629000000.0,11.25,4.41,Near Fair Value
PG,138.31,94.34,146.92,3642388.0,6333504.0,345013000000.0,26.59,5.23,Overvalued
PGR,97.82,62.18,102.05,1417117.0,2450687.0,57874000000.0,11.46,8.63,Undervalued
PLD,98.66,59.82,112.37,1518885.0,2549468.0,73671000000.0,44.63,2.23,Overvalued
PRU,77.31,38.62,97.24,1171051.0,2114649.0,30916000000.0,,-0.24,Overvalued
PEG,57.28,34.75,62.15,1796065.0,2279714.0,29491000000.0,15.46,3.77,Near Fair Value
PSA,229.21,155.37,240.75,482801.0,832322.0,40372000000.0,35.58,6.49,Overvalued
PHM,44.23,17.12,49.7,1710824.0,2930306.0,11560000000.0,9.01,4.78,Undervalued
PVH,94.6,28.4,108.06,488360.0,1136787.0,6676000000.0,,-15.99,Overvalued
QRVO,168.87,67.54,170.9,812684.0,1144977.0,18964000000.0,43.82,3.79,Overvalued
PWR,71.32,23.77,73.98,509134.0,1399171.0,10001000000.0,26.65,2.7,Undervalued
QCOM,150.32,58.0,161.07,4941702.0,8057165.0,172297000000.0,33.7,4.52,Overvalued
DGX,118.03,73.02,131.81,874246.0,1104830.0,16059999999.999998,14.69,8.11,Near Fair Value
RL,103.16,59.82,128.29,507471.0,1492830.0,7584000000.0,,-1.11,Overvalued
RJF,94.37,54.21,102.45,323425.0,653787.0,13100000000.0,16.41,5.83,Overvalued
RTX,71.35,43.44,2398.85,4074940.0,7990404.0,108604000000.0,,,Overvalued
O,60.94,38.0,84.92,2203851.0,2515765.0,21821000000.0,51.77,1.2,Overvalued
REG,45.73,31.8,64.65,847994.0,1141133.0,7736000000.0,164.58,0.28,Overvalued
REGN,477.81,328.13,664.64,897894.0,1005801.0,51551000000.0,17.71,27.29,Undervalued
RF,15.9,6.94,16.77,4520735.0,8836087.0,15482000000.0,20.38,0.79,Near Fair Value
RSG,95.5,65.37,103.79,564032.0,1248182.0,30693000000.0,30.18,3.19,Overvalued
RMD,210.34,108.85,224.24,304831.0,478071.0,30803000000.0,45.62,4.66,Overvalued
RHI,61.96,32.38,67.23,515231.0,1079525.0,7121000000.0,21.9,2.85,Near Fair Value
ROK,249.99,115.38,267.48,341607.0,639176.0,29137000000.0,28.6,8.77,Overvalued
ROL,38.27,20.48,43.0,2880563.0,1641209.0,19208000000.0,77.21,0.51,Overvalued
ROP,422.52,240.0,455.72,313022.0,532347.0,45209000000.0,29.08,14.83,Overvalued
ROST,122.45,56.3,124.16,849182.0,2112976.0,43777000000.0,142.8,0.86,Overvalued
RCL,73.5,19.25,135.32,6238126.0,6730039.0,16756000000.0,,-19.76,Near Fair Value
SPGI,324.3,186.06,379.87,983587.0,1286344.0,79092000000.0,32.95,9.98,Overvalued
CRM,222.27,115.29,284.5,6011121.0,8245319.0,204223000000.0,57.68,3.86,Overvalued
SBAC,275.36,205.2,328.37,709459.0,590871.0,31329000000.0,,-0.13,Overvalued
SLB,21.47,11.87,41.08,7686966.0,14306744.0,30388000000.0,,-7.61,Undervalued
STX,60.6,39.02,66.69,3483709.0,2880482.0,15971000000.0,15.87,3.92,Overvalued
SEE,45.89,17.06,46.41,883407.0,1113033.0,7104000000.0,15.36,2.98,Overvalued
SRE,125.91,88.0,161.87,901010.0,1453584.0,36754000000.0,9.79,13.01,Overvalued
NOW,547.01,238.93,566.74,629405.0,1275150.0,107389000000.0,158.44,3.47,Overvalued
SHW,728.44,325.43,758.0,296116.0,468960.0,66748000000.00001,36.31,20.24,Overvalued
SPG,83.52,42.25,149.89,2356964.0,5444476.0,27983000000.0,19.38,4.4,Overvalued
SWKS,153.16,67.9,158.61,950084.0,1893611.0,25391000000.0,31.85,4.8,Overvalued
SLG,57.74,35.16,96.39,929144.0,1600833.0,4324000000.0,22.68,2.63,Near Fair Value
SNA,170.36,90.72,183.23,283929.0,469850.0,9278000000.0,16.0,10.69,Near Fair Value
SO,60.58,41.96,71.1,2309005.0,3660025.0,64885000000.00001,20.56,2.99,Overvalued
LUV,46.18,22.47,58.83,5220974.0,8887566.0,27513000000.0,,-3.01,Overvalued
SWK,178.04,70.0,195.0,733712.0,1031196.0,28609000000.0,28.86,6.19,Overvalued
SBUX,106.0,50.02,107.14,3566295.0,6377473.0,125562000000.0,135.42,0.79,Overvalued
STT,71.93,42.1,85.89,923282.0,2146793.0,25677000000.0,11.6,6.28,Near Fair Value
STE,187.27,105.69,196.8,224560.0,368066.0,16172000000.0,38.45,4.93,Overvalued
SYK,242.1,124.54,245.34,606732.0,1063017.0,92084000000.0,53.15,4.61,Overvalued
SIVB,379.45,127.39,389.06,173963.0,341500.0,20088000000.0,18.9,20.52,Undervalued
SYF,34.21,12.15,36.42,2221681.0,4494677.0,20263000000.0,15.59,2.23,Undervalued
SNPS,257.95,104.9,261.13,414846.0,721849.0,39672000000.0,60.71,4.27,Overvalued
SYY,73.43,26.0,85.13,1092476.0,2884909.0,37825000000.0,,-0.04,Overvalued
TMUS,133.15,63.5,135.0,2080626.0,3681990.0,167374000000.0,46.47,2.9,Near Fair Value
TROW,149.61,82.51,154.33,575667.0,1035601.0,34280000000.0,17.03,8.89,Near Fair Value
TTWO,207.0,100.0,209.26,643956.0,1413612.0,23919000000.0,50.39,4.12,Overvalued
TPR,31.2,10.18,31.65,2606856.0,5180869.0,8622000000.0,,-1.6,Overvalued
TGT,174.41,90.17,181.17,2513879.0,3538663.0,88401000000.0,23.42,7.54,Overvalued
TEL,119.74,48.62,121.23,726857.0,1600666.0,40043000000.0,,-0.73,Overvalued
FTI,9.53,4.49,21.84,2878162.0,6454303.0,4274000000.0,,-12.64,Overvalued
TDY,390.41,195.34,398.99,153763.0,167273.0,14457000000.0,38.41,10.21,Near Fair Value
TFX,407.24,221.27,412.99,105267.0,230036.0,19165000000.0,52.97,7.77,Overvalued
TER,120.12,42.87,122.37,699841.0,1463301.0,19908000000.0,30.67,3.91,Near Fair Value
TSLA,699.99,70.1,718.72,49649928.0,43845765.0,668905000000.0,1349.27,0.52,Overvalued
TXN,162.87,93.09,167.24,2906171.0,3962058.0,150662000000.0,31.07,5.28,Overvalued
TXT,48.36,20.26,51.53,451356.0,1202353.0,11062000000.0,40.89,1.18,Undervalued
TMO,461.57,250.21,532.57,946403.0,1602773.0,184605000000.0,38.2,12.19,Overvalued
TIF,131.45,103.89,134.42,1355000.0,1925863.0,15960000000.0,55.65,2.36,Overvalued
TJX,68.48,32.72,68.89,4494703.0,7043160.0,81991000000.0,109.79,0.62,Overvalued
TSCO,143.22,63.89,157.07,713750.0,1335939.0,16376999999.999998,21.85,6.43,Near Fair Value
TT,144.75,70.0,153.72,719653.0,1236693.0,34857000000.0,,,Near Fair Value
TDG,615.0,200.06,673.51,174233.0,338560.0,33688000000.000004,68.99,8.97,Overvalued
TRV,139.08,76.99,141.87,923736.0,1449944.0,35557000000.0,16.0,8.77,Near Fair Value
TFC,47.41,24.01,56.53,3480634.0,5396088.0,64614999999.99999,,,Near Fair Value
TWTR,54.24,20.0,56.11,4726574.0,16234639.0,43068000000.0,,-1.58,Overvalued
TYL,428.42,247.22,466.21,280253.0,240738.0,17603000000.0,96.0,4.55,Overvalued
TSN,63.38,42.57,94.24,1800027.0,2428896.0,23508000000.0,11.0,5.86,Undervalued
UDR,37.95,29.2,51.25,1198798.0,2182406.0,11317000000.0,86.75,0.44,Overvalued
ULTA,282.55,124.05,304.65,626687.0,1016044.0,16178000000.0,71.56,4.01,Near Fair Value
USB,46.13,28.36,57.79,3534909.0,6749123.0,70185000000.0,15.42,3.02,Overvalued
UAA,17.39,7.15,21.65,3153271.0,6343460.0,7276000000.0,,-1.66,Overvalued
UA,15.01,6.37,19.32,1973753.0,3886836.0,7276000000.0,,-1.66,Overvalued
UNP,206.35,105.08,211.14,1677832.0,2838168.0,140313000000.0,26.52,7.85,Overvalued
UAL,44.41,17.8,90.1,12683975.0,20595763.0,12658000000.0,,-16.9,Undervalued
UNH,345.04,187.72,367.95,1903864.0,3072680.0,332733000000.0,20.14,17.41,Near Fair Value
UPS,166.79,82.0,178.01,2287694.0,3792696.0,145565000000.0,31.94,5.27,Overvalued
URI,229.73,58.85,249.6,513924.0,862434.0,16729000000.0,18.35,12.64,Undervalued
UHS,136.55,65.2,148.27,220301.0,567644.0,11684000000.0,13.48,10.2,Near Fair Value
UNM,22.4,9.58,30.57,1764961.0,2467468.0,4672000000.0,4.92,4.67,Undervalued
VLO,56.58,31.0,98.03,2492070.0,5147593.0,23069000000.0,,-0.03,Near Fair Value
VAR,174.98,89.62,176.19,545016.0,852946.0,15988000000.0,59.53,2.94,Overvalued
VTR,48.42,13.35,63.38,1634823.0,2440244.0,18369000000.0,54.13,0.91,Overvalued
VRSN,214.84,148.77,221.3,282431.0,593053.0,24693000000.0,31.22,6.93,Overvalued
VRSK,206.04,116.61,210.66,330475.0,604833.0,33752000000.000004,51.52,4.03,Overvalued
VZ,58.06,48.84,61.95,12419485.0,15037711.0,243113000000.0,13.29,4.42,Near Fair Value
VRTX,232.35,197.47,306.08,1161200.0,2118817.0,61457000000.0,23.16,10.2,Undervalued
VFC,85.76,45.07,99.97,1053521.0,2189419.0,33310000000.000004,,-0.13,Overvalued
VIAC,36.75,10.1,42.37,7669797.0,10686571.0,23028000000.0,,,Undervalued
VTRS,18.22,12.75,23.11,14375983.0,12034342.0,22529000000.0,,,Overvalued
V,218.4,133.93,220.39,5632567.0,7939914.0,482171000000.0,44.75,4.89,Overvalued
VNT,33.05,26.36,34.7,932125.0,3181941.0,5624000000.0,,,Near Fair Value
VNO,36.37,27.64,68.68,4336088.0,2445603.0,7142000000.0,133.36,0.28,Undervalued
VMC,145.9,65.56,153.88,455610.0,933882.0,19653000000.0,32.36,4.58,Near Fair Value
WRB,66.23,43.05,79.92,724930.0,918739.0,11837000000.0,37.67,1.76,Near Fair Value
WAB,72.71,35.07,81.5,695401.0,1322809.0,13932000000.0,30.34,2.41,Overvalued
WMT,144.2,102.0,153.66,5847069.0,6712314.0,407842000000.0,20.8,6.93,Overvalued
WBA,39.33,33.36,59.78,7695968.0,7810006.0,34452000000.0,76.84,0.52,Overvalued
DIS,181.22,79.07,183.4,6941567.0,11819195.0,327403000000.0,,-1.59,Overvalued
WM,116.57,85.34,126.79,867345.0,1436231.0,49838000000.0,33.3,3.54,Overvalued
WAT,244.71,154.39,252.67,286627.0,403493.0,15352000000.0,30.83,8.03,Near Fair Value
WEC,90.5,68.01,109.53,1083225.0,1171226.0,29029000000.0,24.15,3.81,Overvalued
WFC,29.75,20.76,53.33,20056637.0,37899720.0,124779000000.0,79.21,0.38,Overvalued
WELL,63.55,24.27,89.99,1130452.0,2667366.0,26966000000.0,25.92,2.49,Near Fair Value
WST,280.24,124.53,305.0,452602.0,414857.0,20944000000.0,68.6,4.13,Overvalued
WDC,49.9,27.4,72.0,15479810.0,5072525.0,16852000000.0,,-0.11,Overvalued
WU,21.87,17.39,28.45,1844733.0,4228204.0,9020000000.0,12.97,1.69,Overvalued
WRK,43.26,21.5,45.58,1332682.0,2220507.0,11452000000.0,,-2.67,Overvalued
WY,33.68,13.1,34.71,2579294.0,3968458.0,25028000000.0,50.96,0.66,Overvalued
WHR,183.93,64.0,207.3,512515.0,697868.0,11289000000.0,13.09,13.79,Overvalued
WMB,19.92,8.41,24.17,6657838.0,9305634.0,24332000000.0,112.64,0.18,Overvalued
WLTW,205.76,143.34,220.97,599159.0,904501.0,27158000000.0,25.79,8.17,Near Fair Value
WYNN,112.77,35.84,153.41,2103572.0,3418147.0,12171000000.0,,-17.54,Overvalued
XEL,65.75,46.58,76.44,1611385.0,2449557.0,35822000000.0,23.73,2.81,Overvalued
XRX,22.78,14.22,38.69,1480969.0,2250123.0,4601000000.0,5.47,4.24,Near Fair Value
XLNX,142.1,67.68,154.12,1236254.0,3841690.0,34751000000.0,57.91,2.45,Overvalued
XYL,100.78,54.62,101.87,489433.0,823960.0,18346000000.0,82.69,1.23,Near Fair Value
YUM,108.74,54.95,110.66,1330971.0,1573888.0,32749000000.000004,31.52,3.44,Overvalued
ZBRA,383.72,150.06,388.92,169632.0,358241.0,20491000000.0,43.87,8.76,Overvalued
ZBH,151.86,74.37,165.15,477715.0,1061596.0,31939000000.0,,-0.74,Overvalued
ZION,43.2,23.58,51.68,706674.0,2054834.0,7125000000.0,18.37,2.37,Undervalued
ZTS,164.5,90.14,176.64,1248071.0,1718185.0,78657000000.0,47.69,3.47,Overvalued
